case_id	window_id	measure_index	evidence_id	record_type	record_id	onset_qn	duration_qn	voice_id	detail
CASE-VT57	W3	4	E019	note	EV0309	3/2	1/4	V01	pitch=C6;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	4	E019	note	EV0310	7/4	1/4	V01	pitch=D6;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	4	E019	note	EV0311	2	1/4	V01	pitch=E6;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	4	E019	rest	EV0312	2	1	V02	articulations=
CASE-VT57	W3	4	E019	note	EV0313	9/4	1/4	V01	pitch=D6;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	4	E019	note	EV0314	5/2	1/4	V01	pitch=C6;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	4	E019	note	EV0315	11/4	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	4	E019	note	EV0316	3	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	4	E019	note	EV0317	3	1	V02	pitch=C4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	4	E019	note	EV0318	3	1	V02	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	4	E019	note	EV0319	13/4	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	4	E019	note	EV0320	7/2	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	4	E019	note	EV0321	15/4	1/4	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-VT57	W3	5	E020	note	EV0322	0	1/2	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0323	0	1	V02	pitch=B3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0324	0	1	V02	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0325	1/2	1/4	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0326	3/4	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0327	1	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	rest	EV0328	1	1	V02	articulations=
CASE-VT57	W3	5	E020	note	EV0329	5/4	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0330	3/2	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0331	7/4	1/4	V01	pitch=C6;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0332	2	1/4	V01	pitch=D6;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	rest	EV0333	2	1	V02	articulations=
CASE-VT57	W3	5	E020	note	EV0334	9/4	1/4	V01	pitch=C6;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0335	5/2	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0336	11/4	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0337	3	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0338	3	1	V02	pitch=B3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0339	3	1	V02	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0340	13/4	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0341	7/2	1/4	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W3	5	E020	note	EV0342	15/4	1/4	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-VT57	W4	0	E021	note	EV0343	0	1/2	V01	pitch=C5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0344	0	1	V02	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0345	0	1	V02	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0346	1/2	1/4	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0347	3/4	1/4	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0348	1	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	rest	EV0349	1	1	V02	articulations=
CASE-VT57	W4	0	E021	note	EV0350	5/4	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0351	3/2	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0352	7/4	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0353	2	1/4	V01	pitch=C6;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	rest	EV0354	2	1	V02	articulations=
CASE-VT57	W4	0	E021	note	EV0355	9/4	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0356	5/2	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0357	11/4	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0358	3	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0359	3	1	V02	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0360	3	1	V02	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0361	13/4	1/4	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0362	7/2	1/4	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	0	E021	note	EV0363	15/4	1/4	V01	pitch=C5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-VT57	W4	1	E022	note	EV0364	0	1/2	V01	pitch=B4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0365	0	1	V02	pitch=G3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0366	0	1	V02	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0367	1/2	1/4	V01	pitch=C5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0368	3/4	1/4	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0369	1	1/4	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	rest	EV0370	1	1	V02	articulations=
CASE-VT57	W4	1	E022	note	EV0371	5/4	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0372	3/2	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0373	7/4	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0374	2	1/4	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	rest	EV0375	2	2	V02	articulations=
CASE-VT57	W4	1	E022	note	EV0376	9/4	1/4	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0377	5/2	1/4	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0378	11/4	1/4	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0379	3	1/4	V01	pitch=E5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0380	13/4	1/4	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0381	7/2	1/4	V01	pitch=C5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	1	E022	note	EV0382	15/4	1/4	V01	pitch=B4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-VT57	W4	2	E023	note	EV0383	0	1	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0384	0	1/2	V02	pitch=G3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0385	1/2	1/4	V02	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0386	3/4	1/4	V02	pitch=B3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	rest	EV0387	1	1	V01	articulations=
CASE-VT57	W4	2	E023	note	EV0388	1	1/4	V02	pitch=C4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0389	5/4	1/4	V02	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0390	3/2	1/4	V02	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0391	7/4	1/4	V02	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	rest	EV0392	2	1	V01	articulations=
CASE-VT57	W4	2	E023	note	EV0393	2	1/4	V02	pitch=G4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0394	9/4	1/4	V02	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0395	5/2	1/4	V02	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0396	11/4	1/4	V02	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0397	3	1	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0398	3	1	V01	pitch=B5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0399	3	1/4	V02	pitch=C4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0400	13/4	1/4	V02	pitch=B3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0401	7/2	1/4	V02	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	2	E023	note	EV0402	15/4	1/4	V02	pitch=G3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-VT57	W4	3	E024	note	EV0403	0	1	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0404	0	1	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0405	0	1/2	V02	pitch=F#3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0406	1/2	1/4	V02	pitch=G3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0407	3/4	1/4	V02	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	rest	EV0408	1	1	V01	articulations=
CASE-VT57	W4	3	E024	note	EV0409	1	1/4	V02	pitch=B3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0410	5/4	1/4	V02	pitch=C#4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0411	3/2	1/4	V02	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0412	7/4	1/4	V02	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	rest	EV0413	2	1	V01	articulations=
CASE-VT57	W4	3	E024	note	EV0414	2	1/4	V02	pitch=F#4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0415	9/4	1/4	V02	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0416	5/2	1/4	V02	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0417	11/4	1/4	V02	pitch=C#4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0418	3	1	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0419	3	1	V01	pitch=A5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0420	3	1/4	V02	pitch=B3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0421	13/4	1/4	V02	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0422	7/2	1/4	V02	pitch=G3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	3	E024	note	EV0423	15/4	1/4	V02	pitch=F#3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-VT57	W4	4	E025	note	EV0424	0	1	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0425	0	1	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0426	0	1/2	V02	pitch=E3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0427	1/2	1/4	V02	pitch=F#3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0428	3/4	1/4	V02	pitch=G3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	rest	EV0429	1	1	V01	articulations=
CASE-VT57	W4	4	E025	note	EV0430	1	1/4	V02	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0431	5/4	1/4	V02	pitch=B3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0432	3/2	1/4	V02	pitch=C#4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0433	7/4	1/4	V02	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	rest	EV0434	2	1	V01	articulations=
CASE-VT57	W4	4	E025	note	EV0435	2	1/4	V02	pitch=E4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0436	9/4	1/4	V02	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0437	5/2	1/4	V02	pitch=C#4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0438	11/4	1/4	V02	pitch=B3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0439	3	1	V01	pitch=C#5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0440	3	1	V01	pitch=G5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0441	3	1/4	V02	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0442	13/4	1/4	V02	pitch=G3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0443	7/2	1/4	V02	pitch=F#3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	4	E025	note	EV0444	15/4	1/4	V02	pitch=E3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	measure			4		meter=4/4;key_fifths=2;barlines=regular|regular;volta=none
CASE-VT57	W4	5	E026	note	EV0445	0	1	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0446	0	1	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0447	0	1/2	V02	pitch=D3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0448	1/2	1/4	V02	pitch=E3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0449	3/4	1/4	V02	pitch=F#3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	rest	EV0450	1	1	V01	articulations=
CASE-VT57	W4	5	E026	note	EV0451	1	1/4	V02	pitch=G3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0452	5/4	1/4	V02	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0453	3/2	1/4	V02	pitch=B3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0454	7/4	1/4	V02	pitch=C#4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	rest	EV0455	2	1	V01	articulations=
CASE-VT57	W4	5	E026	note	EV0456	2	1/4	V02	pitch=D4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0457	9/4	1/4	V02	pitch=C#4;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0458	5/2	1/4	V02	pitch=B3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0459	11/4	1/4	V02	pitch=A3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0460	3	1	V01	pitch=D5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0461	3	1	V01	pitch=F#5;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0462	3	1/4	V02	pitch=G3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0463	13/4	1/4	V02	pitch=F#3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0464	7/2	1/4	V02	pitch=E3;tie=none;grace=none;articulations=;ornaments=
CASE-VT57	W4	5	E026	note	EV0465	15/4	1/4	V02	pitch=D3;tie=none;grace=none;articulations=;ornaments=
